country_id,country_name,country_text_id,year,v2x_regime,v2x_polyarchy,v2x_polyarchy_codelow,v2x_polyarchy_codehigh,v2x_polyarchy_sd,v2x_libdem,v2x_libdem_codelow,v2x_libdem_codehigh,v2x_libdem_sd,v2x_partipdem,v2x_partipdem_codelow,v2x_partipdem_codehigh,v2x_partipdem_sd,v2x_delibdem,v2x_delibdem_codelow,v2x_delibdem_codehigh,v2x_delibdem_sd,v2x_egaldem,v2x_egaldem_codelow,v2x_egaldem_codehigh,v2x_egaldem_sd
78,Guatemala,GTM,2001,2.0,0.546,0.477,0.61,0.065,0.365,0.311,0.416,0.051,0.336,0.292,0.384,0.046,0.374,0.311,0.433,0.062,0.222,0.176,0.263,0.045
78,Guatemala,GTM,2002,2.0,0.546,0.477,0.61,0.065,0.366,0.31,0.415,0.052,0.336,0.292,0.384,0.046,0.374,0.311,0.433,0.062,0.222,0.176,0.263,0.045
78,Guatemala,GTM,2003,2.0,0.548,0.481,0.613,0.065,0.367,0.312,0.416,0.052,0.338,0.293,0.385,0.046,0.375,0.312,0.434,0.063,0.223,0.177,0.264,0.045
78,Guatemala,GTM,2004,2.0,0.562,0.506,0.632,0.063,0.38,0.329,0.427,0.051,0.343,0.298,0.388,0.045,0.385,0.318,0.441,0.063,0.229,0.183,0.272,0.046
78,Guatemala,GTM,2005,2.0,0.562,0.506,0.632,0.063,0.381,0.328,0.426,0.05,0.341,0.296,0.386,0.045,0.385,0.318,0.441,0.063,0.229,0.183,0.272,0.046
78,Guatemala,GTM,2006,2.0,0.562,0.506,0.632,0.063,0.379,0.331,0.43,0.05,0.339,0.294,0.384,0.045,0.385,0.318,0.441,0.063,0.229,0.183,0.272,0.046
78,Guatemala,GTM,2007,2.0,0.568,0.5,0.626,0.063,0.391,0.333,0.434,0.051,0.341,0.294,0.384,0.045,0.387,0.325,0.45,0.064,0.231,0.181,0.271,0.046
78,Guatemala,GTM,2008,2.0,0.588,0.522,0.653,0.064,0.405,0.357,0.462,0.053,0.353,0.305,0.398,0.047,0.402,0.338,0.466,0.065,0.244,0.196,0.291,0.048
78,Guatemala,GTM,2009,2.0,0.588,0.519,0.646,0.063,0.405,0.348,0.452,0.052,0.35,0.307,0.396,0.046,0.401,0.337,0.467,0.065,0.245,0.19,0.284,0.048
78,Guatemala,GTM,2010,2.0,0.583,0.517,0.645,0.065,0.399,0.344,0.449,0.053,0.346,0.303,0.395,0.047,0.393,0.32,0.448,0.065,0.24,0.186,0.28,0.047
78,Guatemala,GTM,2011,2.0,0.583,0.519,0.645,0.064,0.393,0.341,0.445,0.053,0.343,0.298,0.389,0.047,0.389,0.322,0.461,0.068,0.24,0.186,0.281,0.047
78,Guatemala,GTM,2012,2.0,0.578,0.516,0.648,0.065,0.392,0.327,0.432,0.053,0.341,0.294,0.388,0.047,0.373,0.305,0.438,0.066,0.233,0.181,0.271,0.047
78,Guatemala,GTM,2013,2.0,0.573,0.512,0.639,0.062,0.405,0.35,0.45,0.051,0.335,0.286,0.375,0.045,0.37,0.307,0.434,0.064,0.228,0.185,0.275,0.047
78,Guatemala,GTM,2014,2.0,0.58,0.515,0.646,0.064,0.413,0.359,0.466,0.054,0.336,0.286,0.38,0.047,0.372,0.306,0.433,0.065,0.234,0.191,0.279,0.045
78,Guatemala,GTM,2015,2.0,0.595,0.532,0.66,0.064,0.433,0.381,0.487,0.054,0.348,0.301,0.397,0.048,0.383,0.319,0.454,0.067,0.243,0.198,0.294,0.049
78,Guatemala,GTM,2016,2.0,0.626,0.563,0.684,0.063,0.453,0.408,0.516,0.055,0.365,0.318,0.414,0.049,0.381,0.305,0.445,0.07,0.26,0.211,0.311,0.05
78,Guatemala,GTM,2017,2.0,0.629,0.576,0.7,0.062,0.459,0.403,0.511,0.055,0.362,0.318,0.414,0.048,0.387,0.317,0.457,0.07,0.253,0.203,0.299,0.049
78,Guatemala,GTM,2018,2.0,0.599,0.539,0.662,0.062,0.415,0.366,0.47,0.054,0.347,0.305,0.4,0.048,0.305,0.243,0.364,0.06,0.247,0.199,0.294,0.048
78,Guatemala,GTM,2019,2.0,0.604,0.537,0.662,0.064,0.421,0.368,0.474,0.054,0.35,0.301,0.396,0.048,0.338,0.263,0.395,0.067,0.24,0.187,0.284,0.05
78,Guatemala,GTM,2020,2.0,0.587,0.52,0.65,0.064,0.406,0.349,0.46,0.055,0.358,0.306,0.404,0.049,0.33,0.268,0.403,0.067,0.243,0.197,0.296,0.049
78,Guatemala,GTM,2021,2.0,0.549,0.495,0.62,0.062,0.359,0.309,0.408,0.051,0.328,0.281,0.371,0.045,0.31,0.252,0.378,0.063,0.214,0.164,0.251,0.044
78,Guatemala,GTM,2022,2.0,0.507,0.447,0.565,0.06,0.309,0.263,0.355,0.047,0.292,0.254,0.335,0.041,0.29,0.227,0.346,0.06,0.196,0.148,0.233,0.043
78,Guatemala,GTM,2023,2.0,0.505,0.44,0.56,0.059,0.303,0.256,0.347,0.047,0.285,0.238,0.321,0.042,0.28,0.22,0.336,0.06,0.205,0.158,0.245,0.044
78,Guatemala,GTM,2024,2.0,0.597,0.529,0.654,0.063,0.469,0.417,0.523,0.054,0.386,0.34,0.436,0.049,0.387,0.306,0.446,0.072,0.261,0.21,0.303,0.048
92,Panama,PAN,2000,2.0,0.727,0.677,0.797,0.061,0.55,0.498,0.616,0.06,0.471,0.41,0.516,0.053,0.625,0.565,0.699,0.069,0.475,0.413,0.549,0.068
92,Panama,PAN,2001,2.0,0.733,0.679,0.798,0.061,0.553,0.493,0.612,0.062,0.475,0.417,0.525,0.053,0.628,0.563,0.696,0.069,0.48,0.413,0.547,0.069
92,Panama,PAN,2002,2.0,0.733,0.679,0.798,0.061,0.553,0.493,0.612,0.062,0.475,0.417,0.525,0.053,0.628,0.563,0.696,0.069,0.48,0.413,0.547,0.069
92,Panama,PAN,2003,2.0,0.733,0.679,0.798,0.061,0.553,0.493,0.612,0.062,0.473,0.415,0.523,0.053,0.628,0.563,0.696,0.069,0.48,0.413,0.547,0.069
92,Panama,PAN,2004,2.0,0.736,0.679,0.796,0.06,0.561,0.509,0.63,0.062,0.472,0.423,0.53,0.052,0.635,0.568,0.702,0.069,0.481,0.419,0.554,0.068
92,Panama,PAN,2005,2.0,0.738,0.679,0.795,0.06,0.555,0.488,0.612,0.062,0.471,0.426,0.532,0.052,0.643,0.581,0.711,0.067,0.479,0.42,0.553,0.066
92,Panama,PAN,2006,2.0,0.738,0.679,0.795,0.06,0.555,0.488,0.612,0.062,0.48,0.428,0.535,0.052,0.646,0.585,0.714,0.065,0.479,0.42,0.553,0.066
92,Panama,PAN,2007,2.0,0.738,0.679,0.795,0.06,0.555,0.488,0.612,0.062,0.48,0.428,0.535,0.052,0.641,0.579,0.712,0.067,0.479,0.42,0.553,0.066
92,Panama,PAN,2008,2.0,0.738,0.679,0.795,0.06,0.555,0.488,0.612,0.062,0.48,0.428,0.535,0.052,0.641,0.579,0.712,0.067,0.479,0.42,0.553,0.066
92,Panama,PAN,2009,2.0,0.742,0.692,0.804,0.058,0.559,0.505,0.624,0.06,0.481,0.429,0.534,0.052,0.652,0.593,0.721,0.065,0.484,0.425,0.555,0.066
92,Panama,PAN,2010,2.0,0.744,0.694,0.806,0.057,0.562,0.511,0.627,0.059,0.482,0.437,0.54,0.052,0.651,0.591,0.715,0.064,0.477,0.399,0.531,0.066
92,Panama,PAN,2011,2.0,0.744,0.694,0.806,0.057,0.562,0.511,0.627,0.059,0.48,0.436,0.538,0.051,0.651,0.591,0.715,0.064,0.477,0.399,0.531,0.066
92,Panama,PAN,2012,2.0,0.744,0.694,0.806,0.057,0.562,0.511,0.627,0.059,0.479,0.434,0.537,0.051,0.651,0.591,0.715,0.064,0.477,0.399,0.531,0.066
92,Panama,PAN,2013,2.0,0.748,0.693,0.806,0.057,0.551,0.488,0.604,0.058,0.483,0.423,0.528,0.052,0.621,0.549,0.69,0.07,0.498,0.433,0.562,0.065
92,Panama,PAN,2014,2.0,0.74,0.684,0.795,0.057,0.546,0.487,0.598,0.057,0.476,0.423,0.525,0.051,0.617,0.548,0.687,0.07,0.493,0.435,0.562,0.065
92,Panama,PAN,2015,2.0,0.756,0.699,0.81,0.056,0.557,0.505,0.619,0.058,0.485,0.428,0.531,0.051,0.629,0.566,0.705,0.07,0.503,0.438,0.568,0.066
92,Panama,PAN,2016,2.0,0.756,0.699,0.81,0.056,0.557,0.505,0.619,0.058,0.483,0.427,0.53,0.051,0.629,0.566,0.705,0.07,0.503,0.438,0.568,0.066
92,Panama,PAN,2017,2.0,0.736,0.678,0.794,0.057,0.552,0.491,0.606,0.058,0.473,0.423,0.524,0.05,0.61,0.54,0.678,0.069,0.482,0.411,0.541,0.065
92,Panama,PAN,2018,2.0,0.728,0.664,0.78,0.058,0.539,0.483,0.598,0.057,0.449,0.405,0.508,0.052,0.605,0.539,0.674,0.069,0.458,0.391,0.522,0.065
92,Panama,PAN,2019,2.0,0.731,0.676,0.787,0.058,0.537,0.479,0.594,0.058,0.442,0.392,0.494,0.052,0.583,0.515,0.654,0.072,0.46,0.393,0.523,0.066
92,Panama,PAN,2020,2.0,0.73,0.678,0.786,0.056,0.55,0.487,0.601,0.058,0.447,0.4,0.495,0.049,0.563,0.494,0.634,0.072,0.453,0.378,0.504,0.064
92,Panama,PAN,2021,2.0,0.738,0.681,0.797,0.058,0.549,0.483,0.604,0.06,0.447,0.397,0.501,0.051,0.569,0.495,0.641,0.074,0.46,0.393,0.524,0.065
92,Panama,PAN,2022,2.0,0.727,0.672,0.788,0.059,0.563,0.502,0.615,0.059,0.434,0.374,0.482,0.054,0.561,0.481,0.623,0.073,0.454,0.38,0.514,0.066
92,Panama,PAN,2023,2.0,0.725,0.666,0.783,0.059,0.567,0.496,0.617,0.06,0.433,0.383,0.487,0.052,0.55,0.481,0.637,0.076,0.448,0.38,0.509,0.065
92,Panama,PAN,2024,2.0,0.726,0.671,0.79,0.059,0.584,0.524,0.643,0.059,0.436,0.384,0.487,0.052,0.551,0.477,0.625,0.074,0.464,0.4,0.532,0.067
102,Uruguay,URY,2000,3.0,0.874,0.841,0.918,0.041,0.8,0.759,0.852,0.048,0.726,0.685,0.774,0.045,0.811,0.767,0.869,0.052,0.75,0.697,0.804,0.055
102,Uruguay,URY,2001,3.0,0.874,0.841,0.918,0.041,0.807,0.771,0.863,0.047,0.719,0.678,0.766,0.045,0.811,0.767,0.869,0.052,0.75,0.697,0.804,0.055
102,Uruguay,URY,2002,3.0,0.874,0.841,0.918,0.041,0.807,0.771,0.863,0.047,0.733,0.692,0.781,0.046,0.811,0.755,0.862,0.054,0.75,0.697,0.804,0.055
102,Uruguay,URY,2003,3.0,0.874,0.841,0.918,0.041,0.791,0.748,0.842,0.048,0.73,0.689,0.778,0.045,0.813,0.769,0.87,0.052,0.75,0.697,0.804,0.055
102,Uruguay,URY,2004,3.0,0.875,0.841,0.919,0.041,0.809,0.759,0.853,0.047,0.743,0.701,0.791,0.046,0.813,0.77,0.871,0.052,0.75,0.698,0.806,0.055
102,Uruguay,URY,2005,3.0,0.889,0.855,0.93,0.041,0.824,0.785,0.874,0.046,0.753,0.703,0.791,0.046,0.841,0.798,0.89,0.049,0.782,0.742,0.842,0.052
102,Uruguay,URY,2006,3.0,0.892,0.863,0.937,0.04,0.827,0.788,0.874,0.046,0.751,0.703,0.789,0.046,0.843,0.797,0.887,0.048,0.787,0.736,0.837,0.052
102,Uruguay,URY,2007,3.0,0.892,0.863,0.937,0.04,0.827,0.788,0.874,0.046,0.747,0.702,0.788,0.045,0.843,0.797,0.887,0.048,0.796,0.749,0.849,0.051
102,Uruguay,URY,2008,3.0,0.892,0.863,0.937,0.04,0.825,0.786,0.876,0.047,0.74,0.696,0.782,0.045,0.843,0.797,0.887,0.048,0.797,0.749,0.848,0.051
102,Uruguay,URY,2009,3.0,0.894,0.866,0.938,0.039,0.827,0.789,0.878,0.046,0.754,0.711,0.794,0.044,0.847,0.812,0.9,0.047,0.798,0.751,0.848,0.051
102,Uruguay,URY,2010,3.0,0.912,0.888,0.948,0.033,0.848,0.811,0.888,0.041,0.77,0.736,0.811,0.039,0.867,0.832,0.909,0.041,0.816,0.775,0.869,0.048
102,Uruguay,URY,2011,3.0,0.912,0.889,0.949,0.033,0.847,0.809,0.886,0.041,0.767,0.729,0.803,0.039,0.866,0.833,0.913,0.043,0.81,0.769,0.865,0.049
102,Uruguay,URY,2012,3.0,0.912,0.889,0.949,0.033,0.847,0.809,0.886,0.041,0.763,0.725,0.799,0.039,0.866,0.833,0.913,0.043,0.81,0.769,0.865,0.049
102,Uruguay,URY,2013,3.0,0.912,0.888,0.947,0.033,0.846,0.815,0.891,0.041,0.778,0.746,0.82,0.04,0.86,0.826,0.908,0.043,0.817,0.777,0.868,0.047
102,Uruguay,URY,2014,3.0,0.911,0.887,0.946,0.034,0.845,0.813,0.89,0.041,0.773,0.74,0.814,0.04,0.854,0.821,0.904,0.044,0.816,0.776,0.868,0.047
102,Uruguay,URY,2015,3.0,0.897,0.868,0.936,0.036,0.833,0.797,0.88,0.043,0.75,0.709,0.792,0.042,0.831,0.786,0.88,0.049,0.802,0.762,0.857,0.049
102,Uruguay,URY,2016,3.0,0.897,0.868,0.936,0.036,0.833,0.797,0.88,0.043,0.746,0.706,0.788,0.042,0.831,0.786,0.88,0.049,0.801,0.759,0.853,0.049
102,Uruguay,URY,2017,3.0,0.889,0.856,0.932,0.04,0.826,0.786,0.878,0.047,0.733,0.687,0.775,0.045,0.821,0.775,0.876,0.052,0.785,0.729,0.833,0.053
102,Uruguay,URY,2018,3.0,0.9,0.874,0.942,0.037,0.839,0.806,0.89,0.043,0.736,0.698,0.776,0.041,0.84,0.796,0.885,0.048,0.797,0.752,0.849,0.051
102,Uruguay,URY,2019,3.0,0.898,0.872,0.94,0.037,0.838,0.8,0.881,0.043,0.736,0.706,0.787,0.041,0.843,0.805,0.895,0.047,0.798,0.755,0.855,0.051
102,Uruguay,URY,2020,3.0,0.87,0.835,0.913,0.041,0.81,0.767,0.856,0.045,0.699,0.656,0.744,0.045,0.761,0.708,0.825,0.06,0.759,0.707,0.814,0.055
102,Uruguay,URY,2021,3.0,0.857,0.824,0.905,0.043,0.795,0.748,0.84,0.048,0.675,0.628,0.719,0.046,0.742,0.68,0.805,0.062,0.728,0.673,0.786,0.056
102,Uruguay,URY,2022,3.0,0.819,0.774,0.868,0.048,0.748,0.702,0.804,0.051,0.65,0.607,0.704,0.049,0.693,0.632,0.759,0.065,0.667,0.611,0.732,0.061
102,Uruguay,URY,2023,3.0,0.834,0.795,0.883,0.046,0.757,0.71,0.806,0.05,0.66,0.614,0.708,0.048,0.711,0.653,0.78,0.066,0.698,0.641,0.76,0.06
102,Uruguay,URY,2024,3.0,0.848,0.811,0.899,0.045,0.769,0.72,0.822,0.051,0.705,0.655,0.75,0.048,0.721,0.654,0.79,0.069,0.682,0.619,0.746,0.064
114,Dominican Republic,DOM,2000,2.0,0.657,0.592,0.724,0.065,0.36,0.305,0.403,0.049,0.423,0.369,0.467,0.048,0.495,0.429,0.573,0.072,0.337,0.276,0.393,0.059
114,Dominican Republic,DOM,2001,2.0,0.664,0.604,0.736,0.065,0.354,0.309,0.405,0.048,0.428,0.378,0.476,0.049,0.5,0.426,0.572,0.073,0.344,0.274,0.396,0.06
114,Dominican Republic,DOM,2002,2.0,0.66,0.594,0.726,0.065,0.35,0.303,0.401,0.05,0.427,0.376,0.472,0.049,0.497,0.423,0.568,0.073,0.342,0.28,0.401,0.06
114,Dominican Republic,DOM,2003,2.0,0.658,0.587,0.721,0.065,0.347,0.3,0.395,0.049,0.426,0.374,0.47,0.049,0.495,0.421,0.566,0.073,0.341,0.283,0.404,0.061
114,Dominican Republic,DOM,2004,2.0,0.644,0.581,0.715,0.067,0.339,0.287,0.381,0.048,0.415,0.366,0.464,0.049,0.486,0.41,0.556,0.073,0.332,0.273,0.393,0.06
114,Dominican Republic,DOM,2005,2.0,0.636,0.577,0.712,0.068,0.34,0.294,0.39,0.049,0.409,0.361,0.46,0.05,0.481,0.403,0.55,0.073,0.327,0.271,0.391,0.059
114,Dominican Republic,DOM,2006,2.0,0.637,0.572,0.7,0.065,0.339,0.289,0.383,0.048,0.409,0.36,0.455,0.048,0.482,0.41,0.553,0.071,0.327,0.271,0.387,0.058
114,Dominican Republic,DOM,2007,2.0,0.635,0.574,0.701,0.063,0.344,0.292,0.385,0.047,0.408,0.352,0.447,0.047,0.48,0.415,0.554,0.07,0.326,0.269,0.38,0.057
114,Dominican Republic,DOM,2008,2.0,0.632,0.566,0.695,0.065,0.342,0.289,0.382,0.047,0.406,0.355,0.451,0.048,0.477,0.412,0.551,0.07,0.325,0.266,0.379,0.058
114,Dominican Republic,DOM,2009,2.0,0.631,0.561,0.691,0.065,0.341,0.287,0.381,0.048,0.405,0.357,0.453,0.048,0.476,0.411,0.549,0.071,0.325,0.264,0.377,0.058
114,Dominican Republic,DOM,2010,2.0,0.614,0.549,0.677,0.063,0.339,0.285,0.381,0.049,0.395,0.348,0.439,0.046,0.464,0.395,0.529,0.067,0.321,0.264,0.373,0.054
114,Dominican Republic,DOM,2011,2.0,0.606,0.542,0.67,0.063,0.322,0.277,0.366,0.046,0.392,0.345,0.433,0.046,0.46,0.397,0.529,0.065,0.317,0.259,0.367,0.054
114,Dominican Republic,DOM,2012,2.0,0.601,0.54,0.662,0.062,0.324,0.276,0.365,0.046,0.388,0.344,0.432,0.045,0.465,0.399,0.53,0.066,0.318,0.261,0.366,0.053
114,Dominican Republic,DOM,2013,2.0,0.598,0.54,0.667,0.063,0.313,0.266,0.354,0.044,0.38,0.33,0.419,0.045,0.42,0.359,0.493,0.068,0.316,0.255,0.361,0.054
114,Dominican Republic,DOM,2014,2.0,0.598,0.54,0.667,0.063,0.31,0.256,0.344,0.043,0.38,0.33,0.419,0.045,0.42,0.359,0.493,0.068,0.316,0.255,0.361,0.054
114,Dominican Republic,DOM,2015,2.0,0.576,0.511,0.638,0.065,0.3,0.257,0.342,0.043,0.358,0.307,0.398,0.046,0.411,0.343,0.48,0.068,0.31,0.258,0.359,0.053
114,Dominican Republic,DOM,2016,2.0,0.553,0.493,0.617,0.062,0.292,0.25,0.335,0.043,0.345,0.304,0.389,0.043,0.386,0.323,0.451,0.066,0.289,0.236,0.335,0.05
114,Dominican Republic,DOM,2017,2.0,0.541,0.488,0.611,0.061,0.28,0.242,0.322,0.041,0.336,0.297,0.378,0.042,0.364,0.299,0.425,0.064,0.284,0.238,0.337,0.049
114,Dominican Republic,DOM,2018,2.0,0.547,0.483,0.605,0.062,0.286,0.245,0.329,0.043,0.344,0.297,0.382,0.043,0.364,0.299,0.428,0.066,0.285,0.235,0.337,0.051
114,Dominican Republic,DOM,2019,2.0,0.541,0.478,0.603,0.064,0.289,0.239,0.323,0.043,0.353,0.305,0.391,0.044,0.368,0.303,0.435,0.067,0.276,0.228,0.322,0.048
114,Dominican Republic,DOM,2020,2.0,0.643,0.578,0.712,0.068,0.4,0.346,0.451,0.053,0.426,0.379,0.478,0.05,0.533,0.463,0.604,0.07,0.336,0.275,0.392,0.058
114,Dominican Republic,DOM,2021,2.0,0.687,0.623,0.756,0.068,0.444,0.387,0.498,0.056,0.461,0.418,0.517,0.05,0.607,0.526,0.666,0.069,0.389,0.314,0.439,0.063
114,Dominican Republic,DOM,2022,2.0,0.683,0.614,0.749,0.067,0.437,0.372,0.485,0.058,0.456,0.401,0.5,0.051,0.604,0.532,0.667,0.068,0.368,0.308,0.428,0.061
114,Dominican Republic,DOM,2023,2.0,0.683,0.614,0.749,0.067,0.431,0.378,0.492,0.059,0.444,0.39,0.495,0.052,0.597,0.539,0.673,0.067,0.371,0.305,0.425,0.061
114,Dominican Republic,DOM,2024,2.0,0.705,0.639,0.773,0.068,0.45,0.391,0.508,0.059,0.461,0.411,0.517,0.052,0.577,0.501,0.654,0.076,0.394,0.338,0.465,0.064
120,Jamaica,JAM,2000,2.0,0.683,0.617,0.757,0.07,0.56,0.506,0.633,0.063,0.426,0.367,0.477,0.055,0.551,0.482,0.631,0.074,0.512,0.442,0.575,0.067
120,Jamaica,JAM,2001,2.0,0.683,0.617,0.757,0.07,0.56,0.506,0.633,0.063,0.426,0.367,0.477,0.055,0.551,0.482,0.631,0.074,0.512,0.442,0.575,0.067
120,Jamaica,JAM,2002,2.0,0.706,0.645,0.78,0.068,0.578,0.519,0.646,0.064,0.441,0.384,0.492,0.054,0.57,0.499,0.647,0.075,0.53,0.464,0.594,0.065
120,Jamaica,JAM,2003,2.0,0.751,0.699,0.829,0.065,0.626,0.562,0.689,0.064,0.473,0.412,0.524,0.055,0.607,0.539,0.693,0.076,0.567,0.504,0.638,0.067
120,Jamaica,JAM,2004,2.0,0.751,0.699,0.829,0.065,0.626,0.562,0.689,0.064,0.473,0.412,0.524,0.055,0.607,0.539,0.693,0.076,0.567,0.504,0.638,0.067
120,Jamaica,JAM,2005,2.0,0.756,0.697,0.823,0.065,0.635,0.576,0.704,0.064,0.49,0.432,0.541,0.055,0.615,0.556,0.707,0.074,0.57,0.503,0.638,0.068
120,Jamaica,JAM,2006,2.0,0.763,0.696,0.825,0.066,0.639,0.575,0.705,0.066,0.495,0.433,0.547,0.055,0.623,0.541,0.69,0.074,0.578,0.498,0.638,0.07
120,Jamaica,JAM,2007,2.0,0.767,0.703,0.829,0.065,0.647,0.582,0.71,0.064,0.498,0.439,0.55,0.054,0.626,0.549,0.696,0.073,0.581,0.511,0.648,0.068
120,Jamaica,JAM,2008,2.0,0.776,0.717,0.837,0.061,0.656,0.599,0.721,0.061,0.505,0.453,0.558,0.052,0.632,0.566,0.707,0.072,0.588,0.519,0.651,0.067
120,Jamaica,JAM,2009,2.0,0.776,0.717,0.837,0.061,0.656,0.599,0.721,0.061,0.505,0.453,0.558,0.052,0.632,0.566,0.707,0.072,0.588,0.519,0.651,0.067
120,Jamaica,JAM,2010,2.0,0.776,0.717,0.837,0.061,0.656,0.6,0.724,0.061,0.505,0.453,0.558,0.052,0.639,0.564,0.705,0.072,0.591,0.525,0.657,0.067
120,Jamaica,JAM,2011,2.0,0.773,0.719,0.837,0.059,0.655,0.6,0.72,0.061,0.509,0.458,0.559,0.052,0.635,0.563,0.703,0.071,0.588,0.51,0.644,0.066
120,Jamaica,JAM,2012,2.0,0.785,0.737,0.85,0.058,0.666,0.619,0.74,0.059,0.517,0.473,0.573,0.051,0.65,0.59,0.728,0.07,0.597,0.528,0.661,0.067
120,Jamaica,JAM,2013,2.0,0.801,0.745,0.86,0.058,0.683,0.614,0.733,0.06,0.536,0.49,0.589,0.049,0.676,0.619,0.759,0.069,0.605,0.55,0.682,0.066
120,Jamaica,JAM,2014,2.0,0.801,0.745,0.86,0.058,0.683,0.614,0.733,0.06,0.541,0.499,0.595,0.049,0.691,0.63,0.762,0.069,0.606,0.542,0.673,0.066
120,Jamaica,JAM,2015,2.0,0.801,0.745,0.86,0.058,0.683,0.614,0.733,0.06,0.541,0.499,0.595,0.049,0.691,0.63,0.762,0.069,0.609,0.552,0.685,0.066
120,Jamaica,JAM,2016,2.0,0.809,0.751,0.865,0.058,0.69,0.63,0.75,0.06,0.546,0.497,0.596,0.049,0.696,0.638,0.778,0.07,0.616,0.55,0.681,0.067
120,Jamaica,JAM,2017,2.0,0.815,0.766,0.874,0.056,0.704,0.648,0.765,0.059,0.559,0.516,0.61,0.048,0.702,0.64,0.771,0.067,0.637,0.575,0.703,0.064
120,Jamaica,JAM,2018,2.0,0.811,0.758,0.864,0.056,0.693,0.627,0.743,0.059,0.554,0.516,0.607,0.047,0.692,0.63,0.768,0.07,0.629,0.569,0.695,0.064
120,Jamaica,JAM,2019,3.0,0.814,0.77,0.878,0.057,0.707,0.652,0.77,0.06,0.551,0.508,0.604,0.049,0.696,0.634,0.774,0.07,0.649,0.585,0.719,0.066
120,Jamaica,JAM,2020,2.0,0.814,0.763,0.873,0.058,0.705,0.651,0.77,0.06,0.548,0.502,0.601,0.05,0.679,0.602,0.749,0.074,0.65,0.584,0.722,0.07
120,Jamaica,JAM,2021,2.0,0.806,0.755,0.869,0.058,0.695,0.628,0.749,0.061,0.531,0.479,0.587,0.053,0.648,0.566,0.717,0.076,0.662,0.601,0.731,0.066
120,Jamaica,JAM,2022,2.0,0.803,0.747,0.859,0.058,0.699,0.643,0.765,0.061,0.535,0.489,0.59,0.051,0.679,0.617,0.757,0.073,0.656,0.597,0.726,0.066
120,Jamaica,JAM,2023,2.0,0.803,0.747,0.859,0.058,0.684,0.623,0.745,0.061,0.522,0.469,0.578,0.054,0.658,0.585,0.735,0.076,0.668,0.597,0.73,0.067
120,Jamaica,JAM,2024,3.0,0.803,0.747,0.859,0.058,0.684,0.632,0.751,0.061,0.534,0.484,0.585,0.052,0.609,0.516,0.684,0.085,0.642,0.576,0.71,0.068
