country_id,country_name,country_text_id,year,v2x_regime,v2x_polyarchy,v2x_polyarchy_codelow,v2x_polyarchy_codehigh,v2x_polyarchy_sd,v2x_libdem,v2x_libdem_codelow,v2x_libdem_codehigh,v2x_libdem_sd,v2x_partipdem,v2x_partipdem_codelow,v2x_partipdem_codehigh,v2x_partipdem_sd,v2x_delibdem,v2x_delibdem_codelow,v2x_delibdem_codehigh,v2x_delibdem_sd,v2x_egaldem,v2x_egaldem_codelow,v2x_egaldem_codehigh,v2x_egaldem_sd
135,Trinidad and Tobago,TTO,2000,2.0,0.767,0.718,0.829,0.057,0.639,0.58,0.697,0.059,0.488,0.44,0.536,0.048,0.634,0.577,0.712,0.071,0.625,0.562,0.688,0.064
135,Trinidad and Tobago,TTO,2001,2.0,0.731,0.682,0.802,0.061,0.609,0.545,0.665,0.06,0.464,0.414,0.513,0.05,0.609,0.543,0.681,0.071,0.597,0.536,0.666,0.065
135,Trinidad and Tobago,TTO,2002,2.0,0.746,0.695,0.813,0.059,0.621,0.568,0.688,0.06,0.472,0.427,0.526,0.05,0.618,0.559,0.701,0.071,0.61,0.543,0.673,0.064
135,Trinidad and Tobago,TTO,2003,2.0,0.758,0.709,0.823,0.058,0.64,0.579,0.698,0.059,0.482,0.439,0.538,0.05,0.629,0.566,0.706,0.07,0.62,0.556,0.683,0.064
135,Trinidad and Tobago,TTO,2004,2.0,0.758,0.709,0.823,0.058,0.64,0.579,0.698,0.059,0.482,0.439,0.538,0.05,0.629,0.566,0.706,0.07,0.62,0.556,0.683,0.064
135,Trinidad and Tobago,TTO,2005,3.0,0.759,0.709,0.823,0.057,0.639,0.586,0.701,0.058,0.481,0.439,0.537,0.049,0.629,0.57,0.709,0.069,0.627,0.563,0.689,0.063
135,Trinidad and Tobago,TTO,2006,3.0,0.763,0.712,0.828,0.058,0.642,0.587,0.705,0.059,0.485,0.436,0.536,0.05,0.631,0.569,0.711,0.071,0.631,0.567,0.695,0.064
135,Trinidad and Tobago,TTO,2007,3.0,0.76,0.703,0.819,0.058,0.642,0.582,0.702,0.059,0.483,0.438,0.538,0.05,0.629,0.556,0.698,0.071,0.629,0.566,0.692,0.064
135,Trinidad and Tobago,TTO,2008,3.0,0.764,0.712,0.827,0.058,0.646,0.583,0.704,0.06,0.487,0.435,0.536,0.05,0.636,0.575,0.715,0.071,0.635,0.575,0.701,0.064
135,Trinidad and Tobago,TTO,2009,3.0,0.764,0.712,0.827,0.058,0.646,0.583,0.704,0.06,0.487,0.435,0.536,0.05,0.63,0.552,0.697,0.073,0.636,0.576,0.706,0.065
135,Trinidad and Tobago,TTO,2010,3.0,0.775,0.727,0.837,0.058,0.654,0.596,0.713,0.06,0.492,0.445,0.544,0.05,0.625,0.557,0.699,0.072,0.649,0.592,0.716,0.064
135,Trinidad and Tobago,TTO,2011,3.0,0.78,0.732,0.842,0.058,0.659,0.6,0.72,0.061,0.498,0.451,0.55,0.05,0.631,0.566,0.709,0.073,0.654,0.595,0.72,0.064
135,Trinidad and Tobago,TTO,2012,3.0,0.78,0.732,0.842,0.058,0.659,0.6,0.72,0.061,0.498,0.451,0.55,0.05,0.648,0.58,0.722,0.073,0.654,0.595,0.72,0.064
135,Trinidad and Tobago,TTO,2013,3.0,0.746,0.698,0.811,0.056,0.631,0.569,0.685,0.058,0.479,0.439,0.538,0.049,0.614,0.547,0.681,0.07,0.584,0.52,0.648,0.064
135,Trinidad and Tobago,TTO,2014,3.0,0.746,0.698,0.811,0.056,0.63,0.578,0.694,0.058,0.479,0.439,0.538,0.049,0.614,0.547,0.681,0.07,0.587,0.524,0.653,0.065
135,Trinidad and Tobago,TTO,2015,3.0,0.764,0.711,0.822,0.056,0.645,0.593,0.709,0.058,0.492,0.45,0.548,0.048,0.63,0.56,0.702,0.071,0.607,0.547,0.673,0.064
135,Trinidad and Tobago,TTO,2016,3.0,0.754,0.707,0.818,0.056,0.638,0.585,0.698,0.057,0.486,0.438,0.533,0.048,0.672,0.613,0.733,0.061,0.6,0.539,0.664,0.063
135,Trinidad and Tobago,TTO,2017,3.0,0.75,0.703,0.818,0.058,0.634,0.575,0.694,0.059,0.484,0.431,0.528,0.049,0.676,0.614,0.739,0.062,0.597,0.535,0.666,0.066
135,Trinidad and Tobago,TTO,2018,3.0,0.744,0.687,0.802,0.058,0.628,0.573,0.689,0.058,0.479,0.428,0.522,0.048,0.667,0.607,0.733,0.064,0.592,0.53,0.659,0.064
135,Trinidad and Tobago,TTO,2019,3.0,0.75,0.688,0.806,0.06,0.64,0.588,0.707,0.059,0.477,0.427,0.528,0.05,0.676,0.615,0.737,0.062,0.602,0.541,0.67,0.066
135,Trinidad and Tobago,TTO,2020,3.0,0.753,0.697,0.814,0.058,0.632,0.576,0.694,0.06,0.476,0.427,0.527,0.05,0.679,0.611,0.737,0.062,0.608,0.543,0.672,0.065
135,Trinidad and Tobago,TTO,2021,2.0,0.77,0.712,0.829,0.061,0.642,0.571,0.698,0.063,0.493,0.445,0.547,0.051,0.694,0.629,0.756,0.066,0.613,0.547,0.681,0.067
135,Trinidad and Tobago,TTO,2022,2.0,0.755,0.692,0.808,0.059,0.627,0.561,0.681,0.061,0.486,0.436,0.535,0.05,0.682,0.623,0.748,0.064,0.609,0.539,0.669,0.065
135,Trinidad and Tobago,TTO,2023,2.0,0.755,0.692,0.808,0.059,0.627,0.561,0.681,0.061,0.486,0.436,0.535,0.05,0.682,0.623,0.748,0.064,0.605,0.539,0.667,0.066
135,Trinidad and Tobago,TTO,2024,2.0,0.755,0.692,0.808,0.059,0.627,0.561,0.681,0.061,0.486,0.436,0.535,0.05,0.682,0.623,0.748,0.064,0.605,0.539,0.667,0.066
147,Barbados,BRB,2000,2.0,0.769,0.718,0.834,0.059,0.658,0.595,0.714,0.059,0.331,0.295,0.369,0.037,0.622,0.546,0.702,0.077,0.625,0.57,0.701,0.066
147,Barbados,BRB,2001,2.0,0.769,0.718,0.834,0.059,0.658,0.595,0.714,0.059,0.331,0.295,0.369,0.037,0.622,0.546,0.702,0.077,0.625,0.57,0.701,0.066
147,Barbados,BRB,2002,2.0,0.769,0.718,0.834,0.059,0.658,0.595,0.714,0.059,0.331,0.295,0.369,0.037,0.622,0.546,0.702,0.077,0.625,0.57,0.701,0.066
147,Barbados,BRB,2003,2.0,0.767,0.711,0.828,0.06,0.655,0.597,0.715,0.06,0.33,0.294,0.368,0.037,0.65,0.581,0.724,0.073,0.625,0.566,0.7,0.066
147,Barbados,BRB,2004,2.0,0.765,0.707,0.824,0.06,0.654,0.599,0.716,0.06,0.329,0.294,0.368,0.037,0.648,0.578,0.72,0.072,0.625,0.563,0.699,0.066
147,Barbados,BRB,2005,2.0,0.765,0.707,0.824,0.06,0.654,0.599,0.716,0.06,0.329,0.294,0.368,0.037,0.671,0.605,0.738,0.067,0.637,0.572,0.706,0.066
147,Barbados,BRB,2006,2.0,0.765,0.707,0.824,0.06,0.653,0.59,0.708,0.06,0.329,0.294,0.368,0.037,0.671,0.605,0.738,0.067,0.637,0.572,0.706,0.066
147,Barbados,BRB,2007,2.0,0.765,0.707,0.824,0.06,0.654,0.602,0.72,0.06,0.329,0.294,0.368,0.037,0.671,0.605,0.738,0.067,0.637,0.572,0.706,0.066
147,Barbados,BRB,2008,2.0,0.782,0.735,0.842,0.054,0.669,0.622,0.731,0.055,0.34,0.307,0.376,0.035,0.687,0.628,0.752,0.063,0.653,0.594,0.718,0.063
147,Barbados,BRB,2009,2.0,0.783,0.736,0.843,0.054,0.67,0.622,0.731,0.055,0.34,0.308,0.376,0.035,0.687,0.629,0.753,0.062,0.654,0.595,0.719,0.063
147,Barbados,BRB,2010,2.0,0.783,0.736,0.843,0.054,0.668,0.618,0.729,0.055,0.34,0.308,0.376,0.035,0.687,0.629,0.753,0.062,0.654,0.595,0.719,0.063
147,Barbados,BRB,2011,2.0,0.783,0.736,0.843,0.054,0.668,0.618,0.729,0.055,0.34,0.308,0.376,0.035,0.687,0.629,0.753,0.062,0.654,0.595,0.719,0.063
147,Barbados,BRB,2012,2.0,0.783,0.736,0.843,0.054,0.668,0.618,0.729,0.055,0.34,0.308,0.376,0.035,0.687,0.629,0.753,0.062,0.654,0.595,0.719,0.063
147,Barbados,BRB,2013,2.0,0.779,0.733,0.847,0.057,0.665,0.607,0.723,0.058,0.337,0.308,0.381,0.036,0.684,0.627,0.758,0.066,0.65,0.594,0.722,0.065
147,Barbados,BRB,2014,2.0,0.779,0.732,0.848,0.057,0.664,0.614,0.733,0.059,0.336,0.308,0.381,0.036,0.684,0.626,0.758,0.066,0.65,0.594,0.722,0.065
147,Barbados,BRB,2015,3.0,0.777,0.728,0.843,0.058,0.664,0.609,0.726,0.059,0.336,0.304,0.374,0.036,0.681,0.609,0.744,0.069,0.64,0.576,0.707,0.065
147,Barbados,BRB,2016,3.0,0.777,0.728,0.843,0.058,0.664,0.609,0.726,0.059,0.336,0.304,0.374,0.036,0.666,0.594,0.729,0.068,0.64,0.576,0.707,0.065
147,Barbados,BRB,2017,3.0,0.774,0.721,0.833,0.059,0.655,0.595,0.715,0.06,0.336,0.307,0.378,0.036,0.597,0.52,0.672,0.075,0.626,0.572,0.698,0.065
147,Barbados,BRB,2018,3.0,0.776,0.727,0.839,0.057,0.655,0.598,0.717,0.059,0.339,0.304,0.377,0.036,0.679,0.616,0.746,0.065,0.637,0.562,0.693,0.066
147,Barbados,BRB,2019,3.0,0.789,0.735,0.85,0.059,0.664,0.612,0.735,0.061,0.342,0.312,0.385,0.036,0.689,0.626,0.76,0.068,0.656,0.601,0.734,0.067
147,Barbados,BRB,2020,3.0,0.801,0.747,0.855,0.055,0.68,0.634,0.751,0.058,0.355,0.32,0.388,0.036,0.705,0.653,0.78,0.065,0.677,0.616,0.747,0.065
147,Barbados,BRB,2021,3.0,0.795,0.75,0.859,0.058,0.676,0.619,0.739,0.061,0.35,0.309,0.381,0.037,0.696,0.634,0.767,0.069,0.67,0.598,0.726,0.066
147,Barbados,BRB,2022,3.0,0.793,0.741,0.85,0.057,0.673,0.618,0.734,0.059,0.346,0.311,0.383,0.037,0.701,0.644,0.767,0.065,0.669,0.618,0.744,0.064
147,Barbados,BRB,2023,3.0,0.792,0.741,0.85,0.057,0.675,0.618,0.734,0.06,0.346,0.311,0.383,0.037,0.692,0.63,0.761,0.067,0.67,0.613,0.737,0.064
147,Barbados,BRB,2024,3.0,0.786,0.739,0.85,0.058,0.67,0.605,0.724,0.059,0.342,0.304,0.379,0.038,0.71,0.662,0.786,0.062,0.664,0.603,0.733,0.065
155,Cuba,CUB,2000,0.0,0.114,0.097,0.125,0.015,0.039,0.029,0.049,0.01,0.05,0.029,0.063,0.019,0.059,0.032,0.076,0.023,0.232,0.217,0.252,0.018
155,Cuba,CUB,2001,0.0,0.114,0.097,0.125,0.015,0.042,0.031,0.051,0.011,0.05,0.029,0.063,0.019,0.059,0.032,0.076,0.023,0.232,0.217,0.252,0.018
155,Cuba,CUB,2002,0.0,0.114,0.097,0.125,0.015,0.042,0.031,0.051,0.011,0.05,0.029,0.063,0.019,0.059,0.032,0.076,0.023,0.232,0.217,0.252,0.018
155,Cuba,CUB,2003,0.0,0.114,0.097,0.126,0.015,0.04,0.029,0.048,0.011,0.05,0.031,0.065,0.019,0.058,0.032,0.076,0.023,0.232,0.219,0.253,0.018
155,Cuba,CUB,2004,0.0,0.114,0.097,0.126,0.015,0.04,0.029,0.048,0.011,0.05,0.032,0.065,0.019,0.058,0.032,0.076,0.023,0.223,0.205,0.243,0.019
155,Cuba,CUB,2005,0.0,0.113,0.098,0.126,0.015,0.041,0.029,0.049,0.011,0.05,0.031,0.065,0.019,0.058,0.033,0.077,0.023,0.223,0.205,0.242,0.019
155,Cuba,CUB,2006,0.0,0.114,0.097,0.126,0.015,0.041,0.03,0.05,0.011,0.05,0.032,0.065,0.019,0.058,0.034,0.079,0.023,0.223,0.204,0.241,0.019
155,Cuba,CUB,2007,0.0,0.114,0.097,0.126,0.015,0.041,0.029,0.049,0.011,0.05,0.032,0.065,0.019,0.071,0.041,0.092,0.026,0.222,0.204,0.241,0.019
155,Cuba,CUB,2008,0.0,0.105,0.091,0.117,0.013,0.039,0.028,0.048,0.01,0.049,0.031,0.064,0.019,0.074,0.044,0.095,0.028,0.22,0.201,0.238,0.019
155,Cuba,CUB,2009,0.0,0.167,0.153,0.179,0.014,0.05,0.039,0.06,0.011,0.059,0.039,0.074,0.02,0.085,0.054,0.108,0.029,0.239,0.221,0.261,0.021
155,Cuba,CUB,2010,0.0,0.167,0.153,0.179,0.014,0.05,0.038,0.059,0.011,0.06,0.041,0.078,0.02,0.085,0.054,0.108,0.029,0.24,0.222,0.261,0.02
155,Cuba,CUB,2011,0.0,0.167,0.153,0.179,0.014,0.051,0.039,0.061,0.012,0.056,0.032,0.069,0.021,0.085,0.054,0.108,0.029,0.24,0.222,0.261,0.02
155,Cuba,CUB,2012,0.0,0.167,0.153,0.179,0.014,0.051,0.039,0.06,0.011,0.054,0.032,0.068,0.02,0.09,0.058,0.114,0.029,0.24,0.222,0.261,0.02
155,Cuba,CUB,2013,0.0,0.169,0.155,0.181,0.014,0.057,0.045,0.069,0.012,0.052,0.032,0.066,0.019,0.087,0.059,0.116,0.029,0.233,0.212,0.252,0.021
155,Cuba,CUB,2014,0.0,0.169,0.154,0.181,0.014,0.057,0.046,0.07,0.012,0.052,0.032,0.066,0.019,0.088,0.058,0.116,0.029,0.233,0.211,0.252,0.021
155,Cuba,CUB,2015,0.0,0.169,0.155,0.181,0.014,0.057,0.043,0.066,0.012,0.052,0.032,0.066,0.019,0.088,0.058,0.115,0.029,0.233,0.214,0.255,0.021
155,Cuba,CUB,2016,0.0,0.171,0.154,0.181,0.014,0.056,0.041,0.065,0.012,0.052,0.033,0.065,0.019,0.082,0.051,0.106,0.029,0.233,0.211,0.254,0.022
155,Cuba,CUB,2017,0.0,0.17,0.155,0.181,0.014,0.058,0.046,0.07,0.013,0.052,0.033,0.066,0.019,0.082,0.053,0.108,0.028,0.232,0.212,0.255,0.022
155,Cuba,CUB,2018,0.0,0.177,0.162,0.19,0.014,0.06,0.046,0.071,0.013,0.058,0.036,0.072,0.02,0.099,0.068,0.127,0.03,0.227,0.205,0.251,0.022
155,Cuba,CUB,2019,0.0,0.181,0.165,0.194,0.015,0.061,0.049,0.073,0.013,0.068,0.045,0.084,0.02,0.1,0.069,0.127,0.031,0.244,0.224,0.264,0.021
155,Cuba,CUB,2020,0.0,0.179,0.164,0.192,0.015,0.06,0.048,0.073,0.013,0.065,0.043,0.079,0.02,0.103,0.065,0.13,0.033,0.242,0.223,0.264,0.021
155,Cuba,CUB,2021,0.0,0.179,0.164,0.192,0.015,0.055,0.044,0.067,0.012,0.065,0.043,0.079,0.02,0.102,0.067,0.131,0.033,0.242,0.221,0.262,0.021
155,Cuba,CUB,2022,0.0,0.178,0.164,0.192,0.015,0.056,0.043,0.066,0.012,0.065,0.042,0.079,0.02,0.099,0.062,0.124,0.032,0.233,0.211,0.254,0.022
155,Cuba,CUB,2023,0.0,0.175,0.16,0.188,0.015,0.055,0.041,0.064,0.012,0.064,0.042,0.078,0.02,0.101,0.07,0.131,0.031,0.229,0.207,0.251,0.022
155,Cuba,CUB,2024,0.0,0.178,0.163,0.193,0.016,0.055,0.043,0.066,0.012,0.065,0.041,0.078,0.02,0.096,0.062,0.121,0.031,0.23,0.213,0.256,0.022
166,Guyana,GUY,2000,2.0,0.527,0.462,0.574,0.057,0.34,0.3,0.386,0.044,0.322,0.283,0.366,0.041,0.254,0.196,0.308,0.057,0.369,0.317,0.419,0.052
166,Guyana,GUY,2001,2.0,0.555,0.496,0.611,0.059,0.356,0.306,0.398,0.047,0.339,0.296,0.381,0.043,0.312,0.25,0.372,0.062,0.388,0.34,0.446,0.054
166,Guyana,GUY,2002,2.0,0.568,0.501,0.62,0.06,0.362,0.308,0.402,0.048,0.346,0.309,0.396,0.044,0.321,0.252,0.38,0.064,0.382,0.325,0.431,0.055
166,Guyana,GUY,2003,2.0,0.585,0.521,0.64,0.06,0.373,0.323,0.416,0.049,0.356,0.314,0.405,0.045,0.329,0.259,0.388,0.065,0.397,0.336,0.45,0.057
166,Guyana,GUY,2004,2.0,0.585,0.521,0.64,0.06,0.372,0.326,0.421,0.049,0.356,0.314,0.405,0.045,0.329,0.259,0.388,0.065,0.406,0.355,0.467,0.056
166,Guyana,GUY,2005,2.0,0.585,0.521,0.64,0.06,0.371,0.327,0.421,0.049,0.356,0.314,0.405,0.045,0.329,0.259,0.388,0.065,0.406,0.355,0.467,0.056
166,Guyana,GUY,2006,2.0,0.582,0.527,0.645,0.06,0.371,0.322,0.417,0.048,0.353,0.305,0.394,0.045,0.327,0.267,0.392,0.065,0.405,0.346,0.457,0.057
166,Guyana,GUY,2007,2.0,0.582,0.523,0.647,0.062,0.371,0.326,0.423,0.049,0.354,0.306,0.395,0.045,0.329,0.267,0.402,0.067,0.405,0.345,0.461,0.058
166,Guyana,GUY,2008,2.0,0.583,0.509,0.633,0.061,0.369,0.33,0.426,0.048,0.354,0.306,0.393,0.045,0.329,0.251,0.386,0.067,0.402,0.346,0.461,0.058
166,Guyana,GUY,2009,2.0,0.583,0.52,0.645,0.061,0.372,0.319,0.417,0.049,0.358,0.309,0.4,0.045,0.329,0.263,0.399,0.068,0.404,0.346,0.462,0.059
166,Guyana,GUY,2010,2.0,0.58,0.518,0.638,0.062,0.371,0.325,0.426,0.05,0.358,0.303,0.392,0.045,0.322,0.255,0.386,0.068,0.404,0.343,0.459,0.059
166,Guyana,GUY,2011,2.0,0.581,0.518,0.639,0.06,0.372,0.324,0.42,0.048,0.357,0.314,0.402,0.044,0.323,0.25,0.384,0.067,0.403,0.343,0.458,0.056
166,Guyana,GUY,2012,2.0,0.579,0.51,0.631,0.061,0.373,0.326,0.422,0.05,0.355,0.314,0.402,0.044,0.339,0.266,0.398,0.066,0.4,0.337,0.451,0.057
166,Guyana,GUY,2013,2.0,0.61,0.549,0.666,0.06,0.391,0.345,0.444,0.049,0.375,0.327,0.417,0.045,0.36,0.291,0.423,0.067,0.421,0.35,0.467,0.059
166,Guyana,GUY,2014,2.0,0.608,0.547,0.671,0.061,0.39,0.332,0.429,0.051,0.376,0.33,0.42,0.046,0.357,0.285,0.42,0.068,0.422,0.354,0.47,0.06
166,Guyana,GUY,2015,2.0,0.647,0.583,0.711,0.064,0.45,0.398,0.508,0.055,0.399,0.354,0.45,0.048,0.377,0.3,0.445,0.073,0.461,0.406,0.529,0.062
166,Guyana,GUY,2016,2.0,0.659,0.602,0.726,0.062,0.458,0.398,0.506,0.055,0.405,0.354,0.448,0.048,0.395,0.327,0.478,0.075,0.467,0.398,0.524,0.063
166,Guyana,GUY,2017,2.0,0.661,0.591,0.717,0.065,0.454,0.4,0.51,0.056,0.408,0.364,0.463,0.049,0.417,0.347,0.497,0.075,0.488,0.421,0.548,0.063
166,Guyana,GUY,2018,2.0,0.665,0.601,0.724,0.063,0.457,0.4,0.505,0.054,0.406,0.365,0.463,0.049,0.459,0.391,0.544,0.076,0.494,0.424,0.552,0.065
166,Guyana,GUY,2019,2.0,0.645,0.59,0.717,0.063,0.438,0.382,0.485,0.052,0.391,0.349,0.445,0.049,0.464,0.387,0.532,0.073,0.479,0.426,0.546,0.061
166,Guyana,GUY,2020,2.0,0.557,0.493,0.62,0.064,0.393,0.341,0.438,0.05,0.34,0.296,0.384,0.045,0.366,0.297,0.437,0.07,0.413,0.354,0.466,0.057
166,Guyana,GUY,2021,1.0,0.495,0.431,0.549,0.059,0.342,0.29,0.378,0.043,0.295,0.253,0.334,0.041,0.242,0.188,0.302,0.059,0.367,0.316,0.417,0.051
166,Guyana,GUY,2022,1.0,0.496,0.427,0.547,0.059,0.341,0.296,0.384,0.045,0.295,0.26,0.345,0.043,0.242,0.172,0.29,0.059,0.36,0.304,0.403,0.05
166,Guyana,GUY,2023,1.0,0.491,0.429,0.548,0.06,0.316,0.271,0.352,0.042,0.292,0.247,0.33,0.042,0.24,0.178,0.294,0.059,0.366,0.312,0.413,0.051
166,Guyana,GUY,2024,1.0,0.491,0.431,0.554,0.059,0.315,0.276,0.359,0.043,0.291,0.245,0.33,0.042,0.237,0.178,0.295,0.058,0.359,0.31,0.407,0.05
189,Paraguay,PRY,2000,2.0,0.54,0.48,0.6,0.061,0.394,0.344,0.44,0.05,0.329,0.288,0.371,0.042,0.283,0.225,0.354,0.065,0.195,0.15,0.232,0.042
189,Paraguay,PRY,2001,2.0,0.54,0.48,0.6,0.061,0.394,0.344,0.44,0.05,0.329,0.288,0.371,0.042,0.283,0.225,0.354,0.065,0.195,0.15,0.232,0.042
189,Paraguay,PRY,2002,2.0,0.54,0.48,0.6,0.061,0.394,0.344,0.44,0.05,0.337,0.291,0.376,0.043,0.283,0.225,0.354,0.065,0.195,0.151,0.23,0.041
189,Paraguay,PRY,2003,2.0,0.566,0.504,0.629,0.062,0.408,0.348,0.451,0.052,0.351,0.308,0.398,0.045,0.309,0.242,0.372,0.066,0.213,0.167,0.254,0.044
189,Paraguay,PRY,2004,2.0,0.594,0.537,0.665,0.064,0.427,0.377,0.484,0.055,0.368,0.321,0.415,0.047,0.344,0.27,0.401,0.067,0.225,0.176,0.265,0.045
189,Paraguay,PRY,2005,2.0,0.594,0.537,0.665,0.064,0.423,0.374,0.482,0.055,0.368,0.321,0.415,0.047,0.344,0.27,0.401,0.067,0.226,0.182,0.271,0.046
189,Paraguay,PRY,2006,2.0,0.594,0.537,0.665,0.064,0.426,0.373,0.481,0.056,0.368,0.321,0.415,0.047,0.341,0.276,0.405,0.066,0.233,0.177,0.275,0.048
189,Paraguay,PRY,2007,2.0,0.594,0.537,0.665,0.064,0.445,0.393,0.501,0.055,0.368,0.321,0.415,0.047,0.341,0.276,0.405,0.066,0.237,0.186,0.278,0.047
189,Paraguay,PRY,2008,2.0,0.62,0.557,0.683,0.063,0.491,0.43,0.542,0.056,0.405,0.362,0.456,0.048,0.437,0.373,0.508,0.067,0.282,0.227,0.332,0.053
189,Paraguay,PRY,2009,2.0,0.636,0.575,0.703,0.064,0.505,0.441,0.558,0.059,0.406,0.36,0.46,0.049,0.453,0.382,0.518,0.07,0.293,0.236,0.341,0.054
189,Paraguay,PRY,2010,2.0,0.64,0.577,0.705,0.064,0.51,0.453,0.565,0.058,0.406,0.357,0.453,0.048,0.454,0.383,0.522,0.071,0.296,0.239,0.347,0.055
189,Paraguay,PRY,2011,2.0,0.633,0.576,0.708,0.066,0.501,0.451,0.569,0.058,0.421,0.371,0.472,0.05,0.436,0.374,0.51,0.07,0.291,0.237,0.343,0.054
189,Paraguay,PRY,2012,2.0,0.609,0.539,0.667,0.063,0.48,0.423,0.532,0.055,0.397,0.339,0.435,0.048,0.408,0.343,0.483,0.069,0.263,0.207,0.302,0.048
189,Paraguay,PRY,2013,2.0,0.589,0.534,0.659,0.062,0.403,0.351,0.455,0.053,0.369,0.32,0.413,0.047,0.325,0.257,0.39,0.068,0.227,0.186,0.278,0.046
189,Paraguay,PRY,2014,2.0,0.595,0.537,0.666,0.065,0.411,0.359,0.467,0.055,0.373,0.323,0.416,0.047,0.326,0.263,0.389,0.065,0.231,0.183,0.274,0.047
189,Paraguay,PRY,2015,2.0,0.591,0.534,0.658,0.062,0.417,0.363,0.468,0.053,0.376,0.335,0.426,0.046,0.325,0.255,0.385,0.066,0.235,0.191,0.283,0.048
189,Paraguay,PRY,2016,2.0,0.591,0.53,0.66,0.064,0.419,0.358,0.467,0.056,0.374,0.326,0.42,0.047,0.33,0.259,0.388,0.064,0.234,0.188,0.28,0.048
189,Paraguay,PRY,2017,2.0,0.594,0.529,0.653,0.063,0.416,0.353,0.461,0.054,0.369,0.326,0.422,0.048,0.332,0.271,0.399,0.066,0.241,0.192,0.288,0.05
189,Paraguay,PRY,2018,2.0,0.584,0.523,0.647,0.062,0.416,0.364,0.469,0.053,0.362,0.317,0.41,0.047,0.355,0.287,0.414,0.066,0.233,0.18,0.272,0.047
189,Paraguay,PRY,2019,2.0,0.584,0.521,0.643,0.062,0.42,0.365,0.469,0.052,0.362,0.311,0.401,0.047,0.382,0.306,0.442,0.068,0.237,0.188,0.283,0.049
189,Paraguay,PRY,2020,2.0,0.582,0.516,0.64,0.063,0.429,0.373,0.477,0.053,0.356,0.302,0.394,0.046,0.353,0.29,0.423,0.067,0.242,0.188,0.286,0.05
189,Paraguay,PRY,2021,2.0,0.582,0.516,0.64,0.063,0.432,0.379,0.482,0.053,0.355,0.301,0.393,0.046,0.353,0.29,0.423,0.067,0.249,0.199,0.293,0.048
189,Paraguay,PRY,2022,2.0,0.582,0.516,0.64,0.063,0.432,0.375,0.477,0.053,0.353,0.306,0.397,0.046,0.347,0.277,0.411,0.067,0.245,0.194,0.29,0.049
189,Paraguay,PRY,2023,2.0,0.575,0.513,0.642,0.064,0.419,0.366,0.472,0.054,0.347,0.3,0.394,0.046,0.333,0.259,0.394,0.069,0.244,0.188,0.285,0.05
189,Paraguay,PRY,2024,2.0,0.579,0.521,0.645,0.062,0.388,0.342,0.442,0.051,0.343,0.294,0.384,0.045,0.313,0.245,0.372,0.065,0.249,0.194,0.293,0.051
